reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,lang
c2f6d646-b760-4d49-bc6b-17a54acdfad3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini bagus trus bisa edit editan cuman yang mengangu itu ada pronya trus gua download nya susah karena harus hapus memoriku sampe sampe ada video kenangan aku yang ke hapus,4,0,,2026-03-18 00:05:29,,,,id
9954af5e-f23e-43f2-ade7-f334879cae47,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"seru, tpi ada yang berbayar",5,0,17.0.0,2026-03-17 23:59:42,,,17.0.0,id
f7769961-81ad-414a-a4bc-51ebd1ffc825,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus buat ngedit""dan banyak macam template nya",5,0,,2026-03-17 23:46:02,,,,id
8fb8abb7-a569-49a0-bb5f-2e1bb745ff81,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk nyaa bangusss aku kasi bintang lima🤩💫❤️,5,0,,2026-03-17 23:45:23,,,,id
41c78814-0c26-4835-9d3f-85b5437e06c8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baguss bangettt pokoknyaaqqq,5,0,,2026-03-17 23:32:37,,,,id
b8c9cffb-ea6e-411a-b883-4bbdde94a118,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"makin kesini malah jadi aplikasi 4no, bagaimana jika anak kecil melihat itu, apakah kalian peduli pada kesehatan/pemikiran mereka?",1,0,16.8.1,2026-03-17 23:30:51,,,16.8.1,id
6a21ed53-6be9-4f64-8a93-31bfd6d25982,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus,5,0,,2026-03-17 23:28:54,,,,id
a2f00c8e-7e06-4b93-887d-5ce7519c5014,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Yaelah Langganan Pro Device memadai Tapi Aplikasi banyak bug Fitur sebagain Gak Jalan dengan benar. tolol banget aplikasi kapitalis satu ini,1,0,,2026-03-17 23:17:15,,,,id
963ac2dd-09a1-42af-b9b9-120e275348bd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"suka ngebug+iklan+kebanyakan pro,in kebelet haji atau apa?",1,1,,2026-03-17 23:09:33,,,,id
7630d16c-55a5-41b1-a719-d1a6a81e49bf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,eh capcut plis lah wifi gua jaringan nya bagus bagus aja tapi kalo buka capcut ga bisa sih?,5,0,17.0.0,2026-03-17 23:08:23,,,17.0.0,id
860c9078-4cb6-472c-9103-d0528b95ce49,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terlalu banyak bug saat edit video atau gambar berlirik. Maaf. Menjijikkan.,1,0,,2026-03-17 22:52:55,,,,id
163847fc-eadf-4541-97f3-1c30ead16ce4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lagi rame ramenya malah rabayr dan iklan setiap fitur jadi bikin mls trus nurun kan renting nya soalnya makin kesini makin busuk di prbaiki kek dlu aja,1,1,,2026-03-17 22:52:35,,,,id
c4507f55-e3f9-4173-b427-038e07281590,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"capcut pls,aku kalo ada tugas ngedit entah itu buat sekolah,projek,dll selalu pake apk ini. Berguna & bermanfaat banget untuk pelajar seperti aku,tapi tolong dong fitur yang berbayar untuk hal hal basic di kurangin. Mau berlangganan pun agak mahal gitu ya kalo buat kantong pelajar😔 💔 (karena pake apk nya cuma beberapa kali aja gak yang instan selama setiap hari dalam sebulan) Terimakasih! semoga di lirik ya 😊",4,1,17.0.0,2026-03-17 22:51:08,,,17.0.0,id
dbb8791d-144b-4792-902d-9e695a6b1128,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keBanyakan fitur nya berbayar,3,0,17.0.0,2026-03-17 22:45:50,,,17.0.0,id
1e33a016-e94f-46d8-aa21-029970fadfa0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keren,5,0,,2026-03-17 22:45:46,,,,id
eadeb09a-f6da-452f-945a-3b43a07a868b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kembaliin duit ku njir 83k apa""an belum juga ku setujui buat pro kok udah main potong"" aja di dana",1,0,17.1.0,2026-03-17 22:44:56,,,17.1.0,id
c77f5e86-9412-4b11-8711-e1921c4066d8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jangan mau download saya ditipu,1,0,16.8.1,2026-03-17 22:39:37,,,16.8.1,id
f7080f5d-29b3-41e3-9693-99e1ec8416db,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,makin kesini semakin lemot mana kebanyakan bayar lagi hadehh keburu ga excited lgi buat ngedit 😠,1,0,8.4.0,2026-03-17 22:27:41,,,8.4.0,id
db6e4142-b3b5-4707-813b-657432ee85cd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,,2026-03-17 22:20:21,,,,id
d23e41c2-8cba-49e6-9417-b11b09e31336,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak yakin sih gua ini sangat berguna enak sekali pakai ini,4,0,,2026-03-17 22:20:17,,,,id
7b4daedd-da70-4fb7-8752-84ccfc2ecf8d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat simpel untuk menuat ap ap misal seperti jj dn lain lain nya,5,0,,2026-03-17 22:19:58,,,,id
1b439ea1-412a-4e02-b898-00689c419f4a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,dari tadi download gak bisa-bisa di suruh download lagi terus kayak gitu kapan makek nya aku,1,0,,2026-03-17 22:03:11,,,,id
6d51e99d-5190-427c-99c4-30c66cfbe213,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kebanyakan premium, aneh bgt dikit dikit bayar, bagusan capcut dulu lebih simple ngedit tinggal ngedit, capek lah mending pindah apk",1,0,17.0.0,2026-03-17 22:03:00,"We fully understand your concerns about CapCut’s paid features. This adjustment was made after comprehensive evaluation to ensure stable, long-term high-quality services. We apologize for any impact on your experience.",2025-12-22 13:59:00,17.0.0,id
55436793-1084-40a5-b9e4-a093b53c47ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus buat edit edit 👍🏼,5,0,,2026-03-17 21:55:29,,,,id
d65c856a-f702-4316-9a07-4ddb0e2cc782,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,g bisa di instal anj,5,0,,2026-03-17 21:55:03,,,,id
4e335edc-ba9a-4291-b793-2b58596c1a0f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sukanya layar item pas di template😹😹,1,0,,2026-03-17 21:51:04,,,,id
c6f4b373-c56e-4410-8b89-f8c1fa22faa4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bgus,2,0,17.0.0,2026-03-17 21:36:47,,,17.0.0,id
e045a636-0d9b-4276-b5aa-572a73a10fcb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bgus si TPI tolong iklan nya di kurangi,5,0,,2026-03-17 21:31:30,,,,id
b2ec22dd-e967-48a4-9beb-55cfa06bac0b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kok lama yah nge instal ny, apk ny sngat jelek",1,0,,2026-03-17 21:27:14,,,,id
d3e91d76-7b56-4b3f-b358-73c1758c0e05,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hated how capcut love everything in pro dude, still like it but please don't make everything pro",3,1,,2026-03-17 21:19:48,,,,id
41c872c1-eefe-45af-ad8b-6e58a1d2b7b7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good,5,0,17.1.0,2026-03-17 21:12:15,,,17.1.0,id
26da2d62-ac98-4905-bf3b-bf8d4ad6a6c5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget ada kata kata nya lumayan buat nyindir teman yang gatau diri 🆙🆙,5,0,,2026-03-17 21:02:08,,,,id
1d056274-a1f4-4af4-ac65-37914c10212f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,payahhh banyak bgt iklan,1,0,17.0.0,2026-03-17 21:01:23,,,17.0.0,id
93d5a725-66ac-471d-ac40-079770157675,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gbisa download,1,0,,2026-03-17 20:55:31,,,,id
0a5d83a1-c39a-4c10-a48a-7c2dd5b4dc04,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini aplikasi edit terbaik,5,0,17.0.0,2026-03-17 20:51:54,,,17.0.0,id
e71565c4-6c09-4fde-aba1-f6efe236de4c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa transaksi Tanpa ada konfirmasi ke pihak kami,1,0,17.0.0,2026-03-17 20:45:18,,,17.0.0,id
c063b4ba-57ca-446d-b0f6-2346e7736dd7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pengalaman yang menyenangkan,5,0,17.0.0,2026-03-17 20:44:21,,,17.0.0,id
06804c25-f383-4e49-8078-683f093b592e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,𝒕𝒆𝒓𝒃𝒂𝒊𝒌 𝒅𝒂𝒏 𝒔𝒂𝒏𝒈𝒂𝒕 𝒎𝒆𝒎𝒃𝒂𝒏𝒕𝒖,5,0,,2026-03-17 20:43:41,,,,id
b7dd5c78-dc06-4914-80e0-91bdf5907aaa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ah ini knp y layarny jd item?,4,0,17.0.0,2026-03-17 20:43:24,,,17.0.0,id
2f2a8d26-da2e-4134-802c-813eecbc7568,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,editor nya keren,3,0,,2026-03-17 20:42:21,,,,id
d553878d-f14a-41b1-9904-0aed4777983c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apa apaan masa template doank malah minta bayaran.kebelet naik haji banget nih aplikasi 😹 jir lah,1,1,17.1.0,2026-03-17 20:40:54,,,17.1.0,id
b0243b16-8fd7-4df6-8b34-3ec357745ff2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus, ga ada yg kurang",5,0,16.0.0,2026-03-17 20:29:38,,,16.0.0,id
2738151e-1fe1-4e9d-8353-4db5947f3c71,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saran iklan nya kalo bisa jangan kaya iklan bokep ya min soal nya takut nge goda iman orang yang lagi puasa,3,0,17.0.0,2026-03-17 20:19:17,,,17.0.0,id
5b373790-0332-430e-83d4-ed53b2357fd9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,16.5.0,2026-03-17 20:15:21,,,16.5.0,id
b29871d2-3cb4-4e76-8931-54f782bedf91,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gak suka karena gak gratis,1,0,17.0.0,2026-03-17 20:14:34,,,17.0.0,id
459e008f-ac53-42ce-a645-361f57f0e2b1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini aplikasi sudah rusak rata² template berbau pornografi lebihh cocok jadi apk bokep daripada apk editor,1,0,16.9.0,2026-03-17 20:14:03,,,16.9.0,id
640a7047-ec92-44a6-bc60-2601b03975c0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apk nya bagus,tapii",1,1,9.7.0,2026-03-17 20:12:04,,,9.7.0,id
ff1e951b-5227-4c0a-a800-9de05bad9313,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa gak bisa di buka 😭,1,0,17.0.0,2026-03-17 20:11:35,,,17.0.0,id
fbe88b19-5e02-4e0f-bc7c-d0f99a25db9a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,capcut agak eror padahal aku pake IP 17 prx tapi baguslahh,2,0,,2026-03-17 20:11:12,,,,id
85370008-38ab-46ef-9521-40b6e3a8e691,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,dikit-dikit harus pro dikit-dikit iklan alah sukakmulah,2,0,,2026-03-17 20:10:28,,,,id
72a99277-4faf-4621-9d08-c2afeac1d7af,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus tapi tapi tolong jangan selalu dikasih premium banyak banyak,4,0,14.4.0,2026-03-17 20:04:51,,,14.4.0,id
7f4ead84-7d9d-455a-8a00-36855fb51bde,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ini sangat bangus,5,0,,2026-03-17 19:58:43,,,,id
61f0d21d-d717-4d6c-af7c-3e6f2a4d9f4b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mudah dan gampang untuk mengedit vidio,sudah dilengkapi dengan efek dan penghapus background",5,0,,2026-03-17 19:57:54,,,,id
af1cf822-4c7c-4f06-b59a-d976e3be459b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus bangett,kita bisa ngedit apa apa mau ngedit drama,foto,vidio apalah ituu,pakai AI juga bisaa..and template nya juga banyak, yang viral viral lagii,,,luvv sihh buat capcut 😻😻💗💛",5,0,,2026-03-17 19:57:18,,,,id
1ac2bf72-3b7a-453d-9c5f-0675f91b0c32,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren,5,0,17.0.0,2026-03-17 19:53:26,,,17.0.0,id
bc5d4d50-c3a0-4cac-9120-59d437064537,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,17.0.0,2026-03-17 19:53:23,,,17.0.0,id
bf0a00e8-dbbb-40e0-baa4-c14e22ba99bf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,b a g u s,5,0,,2026-03-17 19:49:26,,,,id
d480fa90-8651-4ee7-af38-edcfffe3902c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya sangat menyukai capcut tapi bagi saya kurangin lagi iklan nya pils 😍👏🏻,5,0,17.0.0,2026-03-17 19:31:01,,,17.0.0,id
c593d926-4167-47b6-983d-4f295aa82dbd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"dikit dikit premium, dihhh????!?",2,0,16.6.0,2026-03-17 19:26:55,,,16.6.0,id
688bfaa7-3cc3-4524-a72f-8f08274b4455,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tambah lemot ngelag,jadi susah klo buat ngedit",1,0,17.1.0,2026-03-17 19:25:16,,,17.1.0,id
2f98ea7f-a920-4648-bd08-eef40d22b4a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,17.0.0,2026-03-17 19:23:49,,,17.0.0,id
eb097071-3b66-4309-b044-c6624139db3a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,setiap mau edit foto dan tambah music kok selalu tidak singkron,1,0,17.0.0,2026-03-17 19:15:29,,,17.0.0,id
f04f317d-2a80-4b00-a0be-a8c11297aa5b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,perlu banget kalo ada editan,5,0,17.0.0,2026-03-17 19:15:11,,,17.0.0,id
b32901be-5169-40c1-9ddb-7b3022517c42,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,1,0,17.0.0,2026-03-17 19:09:50,,,17.0.0,id
95ed66c7-a8dc-4c3a-9dcf-3d272bcd5b06,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kikir bgt anj,3,0,,2026-03-17 19:03:20,,,,id
5ba750ff-6bc8-40d4-af7d-8769f3cfe905,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak iklan,4,0,,2026-03-17 18:59:23,,,,id
22f3ab05-58bc-42c7-b508-53376e4135f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ini sangat luar biasa,5,0,,2026-03-17 18:55:25,,,,id
37055261-d57c-4a8f-855b-ca6558a85767,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tidak bisa didownload padahal ruang penyimpanannya banyak sekalii. tolong diperbaiki dong biar bisa didownload, terima kasih.",1,0,,2026-03-17 18:54:39,,,,id
44071b6f-c59e-4aee-bcb1-c82adaad9456,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk ini sangat membantu dalam membuat konten apk nya juga gk ada iklan jadi aku rating 5 juga mudah di gunakan sehari-hari 🤩 🤩,5,0,17.1.0,2026-03-17 18:50:02,,,17.1.0,id
cdcf62c6-335d-419e-9e91-e78863bf83b8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat mudah mantap lah pokoknya 👍👍👍,5,0,,2026-03-17 18:42:41,,,,id
1215e9ad-702e-4ebb-8894-195402610c37,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ga bisa di instal,1,0,,2026-03-17 18:35:10,,,,id
18c3ded3-c352-4b24-a3c6-50905335d86a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"user capcut dari 2021, jujur lebih enak dulu kalo mau ngedit, mostly gratis semua. sekarang apa-apa mesti bayar T^T",3,0,,2026-03-17 18:33:04,,,,id
c30a9d29-8ba7-4f6c-82c8-25e3001e0703,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat praktis,5,0,,2026-03-17 18:28:31,,,,id
0b7c026b-732d-487f-b203-a19978a68821,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baikk sekali,5,0,,2026-03-17 18:26:08,,,,id
cca63b39-0d1c-4d03-a144-1bb601ab956b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,berguna bngt cumn kadang nyebelin bngt,5,0,,2026-03-17 18:12:48,,,,id
