reviewId,content,score,at,lang,sentiment,clean_text,tokenized_content,tokens_cleaned
c37da951-fc3c-43ef-80ee-0481cef7f19f,keren seperti AM,2,2026-03-21 09:44:30,id,negatif,keren seperti am,"['keren', 'seperti', 'am']",[]
2fff250c-724a-4d33-97e3-4511e212d6d4,nice,5,2026-03-21 09:44:00,id,positif,nice,['nice'],['nice']
c20f1dc7-4f39-442b-8361-44de707b0f41,apk bgs....,5,2026-03-21 09:30:32,id,positif,aplikasi bgs,"['aplikasi', 'bgs']","['aplikasi', 'bgs']"
16f1d558-4b7b-4b83-9d22-bc432990ce3b,terlalu banyak iklan. mentang2 gratis tau banget sama duit,1,2026-03-21 09:25:49,id,negatif,terlalu banyak iklan mentang2 gratis tau banget sama duit,"['terlalu', 'banyak', 'iklan', 'mentang2', 'gratis', 'tau', 'banget', 'sama', 'duit']","['banyak', 'iklan', 'mentang2', 'gratis', 'tau', 'sama', 'duit']"
597843ce-f60c-4edd-a3b1-4a3064ec4dab,🫡🫡🫡,5,2026-03-21 09:21:30,id,positif,,[],[]
60b684c7-b1fa-427a-b6d3-6e8578e38c4f,makin hari makin berbayar hadeh,3,2026-03-21 09:19:06,id,netral,makin hari makin berbayar hadeh,"['makin', 'hari', 'makin', 'berbayar', 'hadeh']","['makin', 'hari', 'makin', 'berbayar', 'hadeh']"
a9f9dd10-10ef-4a8b-add0-168d6865e43e,lol gk bisa di download,1,2026-03-21 09:11:14,id,negatif,lol tidak bisa di download,"['lol', 'tidak', 'bisa', 'di', 'download']",[]
bf52b6b8-7ca6-4ec9-9993-6f51cd09786a,bagus 😎banget,5,2026-03-21 08:38:52,id,positif,bagus banget,"['bagus', 'banget']",[]
1917e7a7-880f-4e9b-9854-984f6640469e,okelahhhh.....,5,2026-03-21 08:38:01,id,positif,okelahhhh,['okelahhhh'],['okelahhhh']
d5d8e21d-5d54-465c-83de-6d318d94b7ad,"baguss,tapi yg minus cuma kalo seandaikan nemu template hd pas dicoba ko burem ya?,nah pas aku ketemu yg bener hd malah standarr,tapi aku bilang ini cocok bgt lah buat kalangan yang mau bergayaa",5,2026-03-21 08:35:05,id,positif,bagusstapi yang minus cuma kalau seandaikan nemu template hd pas dicoba ko burem yanah pas saya ketemu yang bener hd malah standarrtapi saya bilang ini cocok banget lah buat kalangan yang mau bergayaa,"['bagusstapi', 'yang', 'minus', 'cuma', 'kalau', 'seandaikan', 'nemu', 'template', 'hd', 'pas', 'dicoba', 'ko', 'burem', 'yanah', 'pas', 'saya', 'ketemu', 'yang', 'bener', 'hd', 'malah', 'standarrtapi', 'saya', 'bilang', 'ini', 'cocok', 'banget', 'lah', 'buat', 'kalangan', 'yang', 'mau', 'bergayaa']","['bagusstapi', 'minus', 'kalau', 'seandaikan', 'nemu', 'template', 'pas', 'dicoba', 'burem', 'yanah', 'pas', 'ketemu', 'bener', 'standarrtapi', 'bilang', 'cocok', 'kalangan', 'bergayaa']"
e252aaf7-1510-4eec-b0fa-d41bf64057fe,bgus bisa pke templat,5,2026-03-21 08:33:45,id,positif,bgus bisa pakai templat,"['bgus', 'bisa', 'pakai', 'templat']","['bgus', 'templat']"
541048d8-786e-48b9-8b5e-09ef94d1974a,sangat cocok/ puas bagi kami..,4,2026-03-21 08:29:03,id,positif,sangat cocok puas bagi kami,"['sangat', 'cocok', 'puas', 'bagi', 'kami']","['sangat', 'cocok', 'puas']"
ae547ad6-8adf-4383-9992-794a4dd441e5,banyak pilihan editor yg tersedia mantap👌🩵,4,2026-03-21 08:26:19,id,positif,banyak pilihan editor yang tersedia mantap,"['banyak', 'pilihan', 'editor', 'yang', 'tersedia', 'mantap']","['banyak', 'pilihan', 'editor', 'tersedia']"
986358f2-1c45-470c-8dee-337a490971cc,sangat buruk,1,2026-03-21 08:14:02,id,negatif,sangat buruk,"['sangat', 'buruk']",['sangat']
7fbd855b-271e-4c65-b68f-fc5ec86d6596,"capcut please jangan semua harus berbayar, kami yang pelajar ini juga sering banget dikasih tugas video, tolong lah buat kami yg pelajar 😞🙏",3,2026-03-21 08:01:29,id,netral,capcut please jangan semua harus berbayar kami yang pelajar ini juga sering banget dikasih tugas video tolong lah buat kami yang pelajar,"['capcut', 'please', 'jangan', 'semua', 'harus', 'berbayar', 'kami', 'yang', 'pelajar', 'ini', 'juga', 'sering', 'banget', 'dikasih', 'tugas', 'video', 'tolong', 'lah', 'buat', 'kami', 'yang', 'pelajar']","['please', 'jangan', 'semua', 'berbayar', 'pelajar', 'sering', 'dikasih', 'tugas', 'video', 'pelajar']"
0bca6401-bf79-4ba8-abe2-50badf34e7a0,sudah sangat bagus,5,2026-03-21 07:54:17,id,positif,sudah sangat bagus,"['sudah', 'sangat', 'bagus']",['sangat']
05f3bbb2-4df0-4e5b-9dcb-e67474afcf44,ga pernah dipake tiba tiba motong uang,1,2026-03-21 07:52:53,id,negatif,tidak pernah dipake tiba tiba motong uang,"['tidak', 'pernah', 'dipake', 'tiba', 'tiba', 'motong', 'uang']","['pernah', 'dipake', 'tiba', 'tiba', 'motong', 'uang']"
f231b0c0-2eff-443e-b038-fd24dc0e10dd,maaf nih admin nyaa ini kebanyakan vidio aneh aneh saya takut klo ank ² lihat mohon untuk di baikin yaa admin,5,2026-03-21 07:31:48,id,positif,maaf ini admin nyaa ini kebanyakan vidio aneh aneh saya takut kalau ank 2 lihat mohon untuk di baikin yaa admin,"['maaf', 'ini', 'admin', 'nyaa', 'ini', 'kebanyakan', 'vidio', 'aneh', 'aneh', 'saya', 'takut', 'kalau', 'ank', '2', 'lihat', 'mohon', 'untuk', 'di', 'baikin', 'yaa', 'admin']","['maaf', 'admin', 'nyaa', 'kebanyakan', 'vidio', 'aneh', 'aneh', 'takut', 'kalau', 'ank', 'lihat', 'mohon', 'baikin', 'yaa', 'admin']"
990d8477-bad6-48bd-8065-3f10a1c767c5,bagus poll,3,2026-03-21 07:18:33,id,netral,bagus poll,"['bagus', 'poll']",['poll']
61c1ec21-390d-4369-80bd-861233092df1,aplikasi buruk saya habis edit video saya ingin ekspor video saya yang udh di edit malah tidak bisa malah ada tulisan seperti saya kan menggunakan kunci kroma padahal tulisannya uji coba gratis tapi kok saya di suruh untuk bayar dulu baru bisa di ekspor aplikasi burik tidak cocok untuk mengedit video😹,1,2026-03-21 06:50:26,id,negatif,aplikasi buruk saya habis edit video saya ingin ekspor video saya yang sudah di edit malah tidak bisa malah ada tulisan seperti saya kan menggunakan kunci kroma padahal tulisannya uji coba gratis tapi kok saya di suruh untuk bayar dulu baru bisa di ekspor aplikasi burik tidak cocok untuk mengedit video,"['aplikasi', 'buruk', 'saya', 'habis', 'edit', 'video', 'saya', 'ingin', 'ekspor', 'video', 'saya', 'yang', 'sudah', 'di', 'edit', 'malah', 'tidak', 'bisa', 'malah', 'ada', 'tulisan', 'seperti', 'saya', 'kan', 'menggunakan', 'kunci', 'kroma', 'padahal', 'tulisannya', 'uji', 'coba', 'gratis', 'tapi', 'kok', 'saya', 'di', 'suruh', 'untuk', 'bayar', 'dulu', 'baru', 'bisa', 'di', 'ekspor', 'aplikasi', 'burik', 'tidak', 'cocok', 'untuk', 'mengedit', 'video']","['aplikasi', 'habis', 'edit', 'video', 'ekspor', 'video', 'edit', 'tulisan', 'menggunakan', 'kunci', 'kroma', 'padahal', 'tulisannya', 'uji', 'gratis', 'tapi', 'suruh', 'bayar', 'dulu', 'baru', 'ekspor', 'aplikasi', 'burik', 'cocok', 'mengedit', 'video']"
5736bf80-23a1-4cb6-a39c-712511ef6931,ga jelas apli kasi busuk,1,2026-03-21 06:45:49,id,negatif,tidak jelas apli kasi busuk,"['tidak', 'jelas', 'apli', 'kasi', 'busuk']","['jelas', 'apli', 'kasi', 'busuk']"
fa034a1d-f227-4b6b-90bf-b88fd69654b9,Tidak bisa ngedownload,1,2026-03-21 06:04:41,id,negatif,tidak bisa ngedownload,"['tidak', 'bisa', 'ngedownload']",['ngedownload']
3e0f6bf4-251e-4fd8-8ddd-626349c4402d,lama banget,1,2026-03-21 05:34:19,id,negatif,lama banget,"['lama', 'banget']",['lama']
6ca34301-8a43-4629-a323-cb3b8f9c2da7,good,5,2026-03-21 05:33:48,id,positif,good,['good'],['good']
f308e5d2-48a8-4210-94ef-a16b77e11781,"udah nyuruh bayar,tapi pas dibuat ngedit susah pasti ada tulisan kek gini ""isu jaringan mohon coba lagi"" padahal jaringannya udah bagus loh",1,2026-03-21 05:32:19,id,negatif,sudah nyuruh bayartapi pas dibuat ngedit susah pasti ada tulisan kek gini isu jaringan mohon coba lagi padahal jaringannya sudah bagus loh,"['sudah', 'nyuruh', 'bayartapi', 'pas', 'dibuat', 'ngedit', 'susah', 'pasti', 'ada', 'tulisan', 'kek', 'gini', 'isu', 'jaringan', 'mohon', 'coba', 'lagi', 'padahal', 'jaringannya', 'sudah', 'bagus', 'loh']","['nyuruh', 'bayartapi', 'pas', 'dibuat', 'ngedit', 'susah', 'tulisan', 'kek', 'gini', 'isu', 'jaringan', 'mohon', 'padahal', 'jaringannya', 'loh']"
e3eddf36-2e58-47b5-a104-abaab0d1db9c,capcut nya miskin pengen nya di bayar Mulu,1,2026-03-21 05:04:44,id,negatif,capcut nya miskin ingin nya di bayar mulu,"['capcut', 'nya', 'miskin', 'ingin', 'nya', 'di', 'bayar', 'mulu']","['miskin', 'bayar', 'mulu']"
73e49265-7a09-4a13-9fb4-e1c0530e6fba,gak terlalu bagus,3,2026-03-21 05:03:15,id,netral,tidak terlalu bagus,"['tidak', 'terlalu', 'bagus']",[]
3411dcad-d25d-4276-bbad-cefabfc152c6,bagus banger aplikasi mengunduh juga cepat,5,2026-03-21 04:50:55,id,positif,bagus banger aplikasi mengunduh juga cepat,"['bagus', 'banger', 'aplikasi', 'mengunduh', 'juga', 'cepat']","['banger', 'aplikasi', 'mengunduh', 'cepat']"
54fcfcbf-457b-4822-bdb9-49480578134f,hatus bayar,1,2026-03-21 04:34:17,id,negatif,hatus bayar,"['hatus', 'bayar']","['hatus', 'bayar']"
058d011b-f160-489a-befc-6f733bd3eed7,vaguss sekali,5,2026-03-21 04:32:27,id,positif,vaguss sekali,"['vaguss', 'sekali']",['vaguss']
2e4195ba-58dd-445d-bf49-b295adf0ff17,disini ukuran apk nya 100mb an ko pas di download jadi hampir 1 gb,2,2026-03-21 04:02:50,id,negatif,disini ukuran aplikasi nya 100mb an ko pas di download jadi hampir 1 gb,"['disini', 'ukuran', 'aplikasi', 'nya', '100mb', 'an', 'ko', 'pas', 'di', 'download', 'jadi', 'hampir', '1', 'gb']","['disini', 'ukuran', 'aplikasi', '100mb', 'pas', 'hampir']"
c54c378f-e7c9-4d8b-a064-293873956aef,sangat cocok untuk posting,5,2026-03-21 03:52:57,id,positif,sangat cocok untuk posting,"['sangat', 'cocok', 'untuk', 'posting']","['sangat', 'cocok', 'posting']"
3ccdf441-376c-4f3f-a5e1-9f9e8f955ea1,GK bisa langsung ke buka tunggu sampai lama,1,2026-03-21 03:48:03,id,negatif,tidak bisa langsung ke buka tunggu sampai lama,"['tidak', 'bisa', 'langsung', 'ke', 'buka', 'tunggu', 'sampai', 'lama']","['langsung', 'buka', 'tunggu', 'lama']"
cea6d023-900c-4288-a86f-cf9d59c43f68,bagus Dwi tiri,5,2026-03-21 02:54:20,id,positif,bagus dwi tiri,"['bagus', 'dwi', 'tiri']","['dwi', 'tiri']"
09081b37-aeba-420f-a4eb-cfc332f53af1,lumayan,4,2026-03-21 02:26:56,id,positif,lumayan,['lumayan'],[]
f656e990-1849-4b00-8fdc-02fe1fe3db55,bagus bisa edit sesuka hati,5,2026-03-21 02:24:16,id,positif,bagus bisa edit sesuka hati,"['bagus', 'bisa', 'edit', 'sesuka', 'hati']","['edit', 'sesuka', 'hati']"
ead1c7cc-7d33-4b1c-8dd5-78629aa89439,"bagus banget aplikasinya berguna banget soalnya mau mengedit video gimanapun itu dia bisa hebat 👍 tapi ada satu sih kurangnya ada yg negatif² , soalnya kalo di tonton oleh anak² yg di bawah umur gimana jadi mohon di hapus ya vidio yg negatif² ya capcut okeyy 👍",5,2026-03-21 01:49:08,id,positif,bagus banget aplikasinya berguna banget soalnya mau mengedit video gimanapun itu dia bisa hebat tapi ada satu sih kurangnya ada yang negatif2 soalnya kalau di tonton oleh anak2 yang di bawah umur bagaimana jadi mohon di hapus ya vidio yang negatif2 ya capcut okeyy,"['bagus', 'banget', 'aplikasinya', 'berguna', 'banget', 'soalnya', 'mau', 'mengedit', 'video', 'gimanapun', 'itu', 'dia', 'bisa', 'hebat', 'tapi', 'ada', 'satu', 'sih', 'kurangnya', 'ada', 'yang', 'negatif2', 'soalnya', 'kalau', 'di', 'tonton', 'oleh', 'anak2', 'yang', 'di', 'bawah', 'umur', 'bagaimana', 'jadi', 'mohon', 'di', 'hapus', 'ya', 'vidio', 'yang', 'negatif2', 'ya', 'capcut', 'okeyy']","['aplikasinya', 'berguna', 'soalnya', 'mengedit', 'video', 'gimanapun', 'hebat', 'tapi', 'satu', 'kurangnya', 'negatif2', 'soalnya', 'kalau', 'tonton', 'anak2', 'bawah', 'umur', 'bagaimana', 'mohon', 'hapus', 'vidio', 'negatif2', 'okeyy']"
9a48f7fd-e98d-402f-891d-f54090872ce4,sepesial mantap,5,2026-03-21 01:27:21,id,positif,sepesial mantap,"['sepesial', 'mantap']",['sepesial']
b2b0bb44-845c-4e56-9619-8f39692841ed,gara2 apk ini tiba2 habis saldo ovo ku dan tiba2 berlangganan cuihhhh,1,2026-03-21 01:26:31,id,negatif,gara2 aplikasi ini tiba2 habis saldo ovo ku dan tiba2 berlangganan cuihhhh,"['gara2', 'aplikasi', 'ini', 'tiba2', 'habis', 'saldo', 'ovo', 'ku', 'dan', 'tiba2', 'berlangganan', 'cuihhhh']","['gara2', 'aplikasi', 'tiba2', 'habis', 'saldo', 'ovo', 'tiba2', 'berlangganan', 'cuihhhh']"
ca8d9a09-ccba-409a-8389-9f294fe694c1,pas aku ngedit sound pas kutarik keatas soundnya malah ilang tolong perbaiki apk ini,1,2026-03-21 01:21:29,id,negatif,pas saya ngedit sound pas kutarik keatas soundnya malah ilang tolong perbaiki aplikasi ini,"['pas', 'saya', 'ngedit', 'sound', 'pas', 'kutarik', 'keatas', 'soundnya', 'malah', 'ilang', 'tolong', 'perbaiki', 'aplikasi', 'ini']","['pas', 'ngedit', 'sound', 'pas', 'kutarik', 'keatas', 'soundnya', 'ilang', 'perbaiki', 'aplikasi']"
2644936f-5123-4b43-ac44-521a5e13d05c,keluar mulu pas lgi ngedit nya,1,2026-03-21 01:14:24,id,negatif,keluar mulu pas lagi ngedit nya,"['keluar', 'mulu', 'pas', 'lagi', 'ngedit', 'nya']","['keluar', 'mulu', 'pas', 'ngedit']"
a1e866ad-af5c-4162-a502-a8362e94887e,bisa gk jngn pake iklan segala. bikin lama,1,2026-03-21 01:13:37,id,negatif,bisa tidak jngn pake iklan segala bikin lama,"['bisa', 'tidak', 'jngn', 'pake', 'iklan', 'segala', 'bikin', 'lama']","['jngn', 'iklan', 'segala', 'lama']"
6c624c0f-a20c-491d-90b4-f58c66c2f39a,"apk kikir ,, kebelet haji Wak??ngotak dikit ...masa serba premium sih..ntar kayanya mau install pun harus premium ..mau hapus juga bakal premium",1,2026-03-21 01:00:06,id,negatif,aplikasi kikir kebelet haji wakngotak dikit masa serba premium sihntar kayanya mau install pun harus premium mau hapus juga bakal premium,"['aplikasi', 'kikir', 'kebelet', 'haji', 'wakngotak', 'dikit', 'masa', 'serba', 'premium', 'sihntar', 'kayanya', 'mau', 'install', 'pun', 'harus', 'premium', 'mau', 'hapus', 'juga', 'bakal', 'premium']","['aplikasi', 'kikir', 'kebelet', 'haji', 'wakngotak', 'dikit', 'masa', 'serba', 'premium', 'sihntar', 'kayanya', 'premium', 'hapus', 'bakal', 'premium']"
5780680a-aabd-4ecc-81f1-3483d995527a,bagus sekali,5,2026-03-21 00:58:24,id,positif,bagus sekali,"['bagus', 'sekali']",[]
d852625f-f064-4bd6-8a69-02e788d625dd,keren,5,2026-03-21 00:52:47,id,positif,keren,['keren'],[]
50fba518-6110-45dd-80f0-5b77c25511bd,Bagus banget tapi lama lama kok banyak iklan nya dan bayarr,3,2026-03-21 00:45:14,id,netral,bagus banget tapi lama lama kok banyak iklan nya dan bayarr,"['bagus', 'banget', 'tapi', 'lama', 'lama', 'kok', 'banyak', 'iklan', 'nya', 'dan', 'bayarr']","['tapi', 'lama', 'lama', 'banyak', 'iklan', 'bayarr']"
d39aba71-7a9a-4d92-a742-1d3d73a7ea69,sangat baik,5,2026-03-21 00:43:00,id,positif,sangat baik,"['sangat', 'baik']",['sangat']
034e24d5-c087-4a3a-b057-deff4d906f84,selalu bahagia,5,2026-03-21 00:30:56,id,positif,selalu bahagia,"['selalu', 'bahagia']","['selalu', 'bahagia']"
f5ff89e6-845f-4cae-a0d9-55e5c09dd676,LUMAYAN BAGUS,3,2026-03-21 00:16:01,id,netral,lumayan bagus,"['lumayan', 'bagus']",[]
c565b1e3-0cc6-4e9f-9201-603d83d96204,saya sudah mendownload di play store tetapi kenapa saya harus disuruh download lagi di play store? dan saya tidak bisa masuk ke apknya,1,2026-03-21 00:10:24,id,negatif,saya sudah mendownload di play store tetapi kenapa saya harus disuruh download lagi di play store dan saya tidak bisa masuk ke apknya,"['saya', 'sudah', 'mendownload', 'di', 'play', 'store', 'tetapi', 'kenapa', 'saya', 'harus', 'disuruh', 'download', 'lagi', 'di', 'play', 'store', 'dan', 'saya', 'tidak', 'bisa', 'masuk', 'ke', 'apknya']","['mendownload', 'play', 'store', 'disuruh', 'play', 'store', 'masuk', 'apknya']"
e8401309-c7fa-4fc1-9ef2-a7b7f8fb5d50,semua nya di bayar templet nya pun di bayar,1,2026-03-21 00:05:58,id,negatif,semua nya di bayar templet nya pun di bayar,"['semua', 'nya', 'di', 'bayar', 'templet', 'nya', 'pun', 'di', 'bayar']","['semua', 'bayar', 'templet', 'bayar']"
44e9fed7-2095-482c-98a9-c0d41db4c98d,senang,5,2026-03-20 23:56:51,id,positif,senang,['senang'],['senang']
164719bb-b2e5-486c-9ec3-e91b8ab43c57,parah capcut makin lama kok bayaran nya makin gede aja... mana ga sesuai hasilnya lagi... ngebug dan suka error... payah🥲,1,2026-03-20 23:53:47,id,negatif,parah capcut makin lama kok bayaran nya makin gede saja mana tidak sesuai hasilnya lagi ngebug dan suka error payah,"['parah', 'capcut', 'makin', 'lama', 'kok', 'bayaran', 'nya', 'makin', 'gede', 'saja', 'mana', 'tidak', 'sesuai', 'hasilnya', 'lagi', 'ngebug', 'dan', 'suka', 'error', 'payah']","['makin', 'lama', 'bayaran', 'makin', 'gede', 'mana', 'sesuai', 'hasilnya', 'ngebug', 'suka', 'error', 'payah']"
080563eb-537d-4eac-ab94-799bfaa01b22,tolong buat pencarian nya sesuai permintaan,3,2026-03-20 23:41:29,id,netral,tolong buat pencarian nya sesuai permintaan,"['tolong', 'buat', 'pencarian', 'nya', 'sesuai', 'permintaan']","['pencarian', 'sesuai', 'permintaan']"
ede52d80-4bd4-434c-8a0b-3ff4596b51e8,apps kikir jir apa apa bayar,1,2026-03-20 23:37:46,id,negatif,apps kikir jir apa apa bayar,"['apps', 'kikir', 'jir', 'apa', 'apa', 'bayar']","['apps', 'kikir', 'jir', 'apa', 'apa', 'bayar']"
9b830efa-c224-48c7-bbbe-b90a80047452,"CAPCUT TOLONG SAYA SEBAGAI CREATOR JJ SEKARANG BANYAK YANG MALING TEMPLATE MODAL PAKE TEMPLATE, PARA PENCURI TEMPLATE CUMAN POST TAPI FYP GILIRAN YANG BUAT SENDIRI GAK FYP TOLONG DI JAWAB",5,2026-03-20 23:26:18,id,positif,capcut tolong saya sebagai creator jj sekarang banyak yang maling template modal pake template para pencuri template cuman post tapi fyp giliran yang buat sendiri tidak fyp tolong di jawab,"['capcut', 'tolong', 'saya', 'sebagai', 'creator', 'jj', 'sekarang', 'banyak', 'yang', 'maling', 'template', 'modal', 'pake', 'template', 'para', 'pencuri', 'template', 'cuman', 'post', 'tapi', 'fyp', 'giliran', 'yang', 'buat', 'sendiri', 'tidak', 'fyp', 'tolong', 'di', 'jawab']","['creator', 'sekarang', 'banyak', 'maling', 'template', 'modal', 'template', 'pencuri', 'template', 'cuman', 'post', 'tapi', 'fyp', 'giliran', 'sendiri', 'fyp', 'jawab']"
aed3ea4a-d089-43ef-8e03-bd329bad1e27,"kesel banyak iklannya,trs udah di ekspor vidio yg mau di simpan malah tiba² kembali ke awal malah disuruh ngedit lagi 😡",2,2026-03-20 23:17:48,id,negatif,kesel banyak iklannyatrs sudah di ekspor vidio yang mau di simpan malah tiba2 kembali ke awal malah disuruh ngedit lagi,"['kesel', 'banyak', 'iklannyatrs', 'sudah', 'di', 'ekspor', 'vidio', 'yang', 'mau', 'di', 'simpan', 'malah', 'tiba2', 'kembali', 'ke', 'awal', 'malah', 'disuruh', 'ngedit', 'lagi']","['kesel', 'banyak', 'iklannyatrs', 'ekspor', 'vidio', 'simpan', 'tiba2', 'awal', 'disuruh', 'ngedit']"
c434c1bc-99ed-4677-ac07-b8ce572a2bba,saya sangat menyukai ini edit video tanpa aplikasi lainnya sekali jadi,5,2026-03-20 23:10:58,id,positif,saya sangat menyukai ini edit video tanpa aplikasi lainnya sekali jadi,"['saya', 'sangat', 'menyukai', 'ini', 'edit', 'video', 'tanpa', 'aplikasi', 'lainnya', 'sekali', 'jadi']","['sangat', 'menyukai', 'edit', 'video', 'aplikasi', 'lainnya']"
1cf156d5-68ea-43a7-9d17-e812c3886d64,"Apk ngebug trus tolong 😿, udh capek buat vidio .. eh.. si capcutnya lag Mulu padahal WIFI dan jaringan bagus. Disuruh instal Mulu hwran. (ktanya gak aman versi apk saat ini, tapi pas mau di download gak tersedia halaman). Menyebalkan",2,2026-03-20 23:10:26,id,negatif,aplikasi ngebug terus tolong sudah capek buat vidio eh si capcutnya lag mulu padahal wifi dan jaringan bagus disuruh instal mulu hwran ktanya tidak aman versi aplikasi saat ini tapi pas mau di download tidak tersedia halaman menyebalkan,"['aplikasi', 'ngebug', 'terus', 'tolong', 'sudah', 'capek', 'buat', 'vidio', 'eh', 'si', 'capcutnya', 'lag', 'mulu', 'padahal', 'wifi', 'dan', 'jaringan', 'bagus', 'disuruh', 'instal', 'mulu', 'hwran', 'ktanya', 'tidak', 'aman', 'versi', 'aplikasi', 'saat', 'ini', 'tapi', 'pas', 'mau', 'di', 'download', 'tidak', 'tersedia', 'halaman', 'menyebalkan']","['aplikasi', 'ngebug', 'capek', 'vidio', 'capcutnya', 'lag', 'mulu', 'padahal', 'wifi', 'jaringan', 'disuruh', 'instal', 'mulu', 'hwran', 'ktanya', 'aman', 'aplikasi', 'tapi', 'pas', 'tersedia', 'halaman', 'menyebalkan']"
e9678fd2-5798-43b3-af32-50a2198a88f2,menarik dan membantu,5,2026-03-20 23:07:58,id,positif,menarik dan membantu,"['menarik', 'dan', 'membantu']","['menarik', 'membantu']"
6725a6e4-0c7c-4c3c-9de8-2887282ceeb4,tolong video aneh' nya di hapus kan soalnya banyak anak' yang ngedit juga,5,2026-03-20 23:06:18,id,positif,tolong video aneh nya di hapus kan soalnya banyak anak yang ngedit juga,"['tolong', 'video', 'aneh', 'nya', 'di', 'hapus', 'kan', 'soalnya', 'banyak', 'anak', 'yang', 'ngedit', 'juga']","['video', 'aneh', 'hapus', 'soalnya', 'banyak', 'anak', 'ngedit']"
256a87ef-9156-4ae7-b36d-3624b5266ced,cacat jelek,1,2026-03-20 23:06:17,id,negatif,cacat jelek,"['cacat', 'jelek']",['cacat']
f94241e1-f63c-4556-b8b3-14963f776f82,kok ga bisa di download ya kak?,3,2026-03-20 22:57:53,id,netral,kok tidak bisa di download ya kak,"['kok', 'tidak', 'bisa', 'di', 'download', 'ya', 'kak']",['kak']
f6905fc7-dc75-4608-8bc8-dbbabb41a4e4,"bagus, saya dapat kesempatan untuk mendapatkan capcut pro dengan gratiss",5,2026-03-20 22:45:43,id,positif,bagus saya dapat kesempatan untuk mendapatkan capcut pro dengan gratiss,"['bagus', 'saya', 'dapat', 'kesempatan', 'untuk', 'mendapatkan', 'capcut', 'pro', 'dengan', 'gratiss']","['kesempatan', 'mendapatkan', 'pro', 'gratiss']"
8c57696b-aed4-4c90-a71a-012eed1971fd,iklan terlalu banyak fitur terlalu dikit,1,2026-03-20 22:37:47,id,negatif,iklan terlalu banyak fitur terlalu dikit,"['iklan', 'terlalu', 'banyak', 'fitur', 'terlalu', 'dikit']","['iklan', 'banyak', 'dikit']"
031bdac1-030d-4ae7-b47e-887e57597d40,menurut kami sih ini sangat terbaik,5,2026-03-20 22:37:16,id,positif,menurut kami sih ini sangat terbaik,"['menurut', 'kami', 'sih', 'ini', 'sangat', 'terbaik']","['sangat', 'terbaik']"
f93f3dfa-0385-48f1-bd11-dc422e9580be,capcut gimana padahal gw gak beli langanan pas udah isi dana malah lagsung bayar langanan maksudnya gimana tolong penjelasany,1,2026-03-20 22:36:58,id,negatif,capcut bagaimana padahal saya tidak beli langanan pas sudah isi dana malah lagsung bayar langanan maksudnya bagaimana tolong penjelasany,"['capcut', 'bagaimana', 'padahal', 'saya', 'tidak', 'beli', 'langanan', 'pas', 'sudah', 'isi', 'dana', 'malah', 'lagsung', 'bayar', 'langanan', 'maksudnya', 'bagaimana', 'tolong', 'penjelasany']","['bagaimana', 'padahal', 'beli', 'langanan', 'pas', 'isi', 'dana', 'lagsung', 'bayar', 'langanan', 'maksudnya', 'bagaimana', 'penjelasany']"
258330b9-cc2f-4d5e-98a6-13dceced014b,ga jago edit gua pake berbayar segala yg dah uninstall aja dah,1,2026-03-20 22:36:52,id,negatif,tidak jago edit gua pake berbayar segala yang sudah uninstall saja sudah,"['tidak', 'jago', 'edit', 'gua', 'pake', 'berbayar', 'segala', 'yang', 'sudah', 'uninstall', 'saja', 'sudah']","['jago', 'edit', 'gua', 'berbayar', 'segala']"
1036d335-f5b4-46dc-ad65-0c50bc47da2a,bantu banget buat kereator pemula kaya aku,5,2026-03-20 22:35:38,id,positif,bantu banget buat kereator pemula kaya saya,"['bantu', 'banget', 'buat', 'kereator', 'pemula', 'kaya', 'saya']","['bantu', 'kereator', 'pemula', 'kaya']"
122b6a9c-08f6-4707-872b-88bbbb8cd7dc,bagus,5,2026-03-20 22:34:37,id,positif,bagus,['bagus'],[]
95948f4d-a6d0-4d5e-affe-4fd6350f61cc,luar biasa',5,2026-03-20 22:31:45,id,positif,luar biasa,"['luar', 'biasa']",['luar']
3456ade7-2297-4cd3-9a30-9d9e89317e93,Aku ngak tau caranya ngabung foto di capcu males baget pokonya🤬🤬🤬,1,2026-03-20 22:19:18,id,negatif,saya ngak tau caranya ngabung foto di capcu males baget pokonya,"['saya', 'ngak', 'tau', 'caranya', 'ngabung', 'foto', 'di', 'capcu', 'males', 'baget', 'pokonya']","['ngak', 'tau', 'caranya', 'ngabung', 'foto', 'capcu', 'males', 'baget', 'pokonya']"
92693801-f821-44dd-b0db-ec7e49a056cb,capcut ini bagus banget,5,2026-03-20 22:13:39,id,positif,capcut ini bagus banget,"['capcut', 'ini', 'bagus', 'banget']",[]
415bc675-6916-4149-8848-66c46bcb79af,capcut sangat membantu dan bikin hari senang,5,2026-03-20 22:06:07,id,positif,capcut sangat membantu dan bikin hari senang,"['capcut', 'sangat', 'membantu', 'dan', 'bikin', 'hari', 'senang']","['sangat', 'membantu', 'hari', 'senang']"
1905999a-030d-4362-aa39-c01d6cc64439,tolong hilangkan iklan di editor,1,2026-03-20 22:04:03,id,negatif,tolong hilangkan iklan di editor,"['tolong', 'hilangkan', 'iklan', 'di', 'editor']","['hilangkan', 'iklan', 'editor']"
