reviewId;userName;userImage;content;score;thumbsUpCount;reviewCreatedVersion;at;replyContent;repliedAt;appVersion;lang;cat;
f7e4a8c9-0b87-4b69-9da3-9985b6868cb0;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Dulunya bagus ini apk sekarang malah makin jelek, trus makin banyak conten conten 18+bagai mana bisa apk editor kayak gini, seharusnya di batasi lah conten² atau foto foto 18+;1;0;15.5.0;01/03/2026 21:20;;;15.5.0;id;;
ea396269-2988-40e6-8b00-10ad9582cb9b;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;mantap;5;0;;01/03/2026 21:07;;;;id;;
0c8eb0d7-287b-4b0d-99b4-d6560d09a8d1;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;puas Poko nyah untuk saat inimah;5;0;;01/03/2026 20:56;;;;id;;
f79ad32c-02a5-41d0-ba74-0d7366a67ea7;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;kikir jir, semuanyh aja noh di premium in;4;0;;01/03/2026 20:54;;;;id;;
0cf2356d-2146-4d7b-a965-9deafc6d2122;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Seru cig gue ngedit teross jir -_-;5;0;;01/03/2026 20:48;;;;id;;
d2063ad8-5472-46bf-8291-9dc6443fc609;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;mantap;5;0;;01/03/2026 20:46;;;;id;;
dac33aa9-308f-48ce-8ed7-604605de527d;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;makan banyak penyimpanan;1;0;;01/03/2026 20:42;;;;id;;
880ec579-63e9-4f6f-96fd-3cceea76f901;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;gatau tiba tiba gabut pengen kasi bintang 5;5;0;11.0.0;01/03/2026 20:37;;;11.0.0;id;;
974bf23b-77af-41c8-97a3-905fb11cd499;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;aplikasi bagus;5;0;15.6.0;01/03/2026 20:37;;;15.6.0;id;;
10446e26-60aa-4ca9-a7fd-e37f1eec7318;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;suka;5;0;;01/03/2026 20:36;;;;id;;
bdc41a33-a0a0-4503-80bb-34891f6f96f8;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Apaan sih Capcut, Udah capek² ngedit pas di ekspor malah gak kesimpen ke Galeri Video, Gunanya gw Nunggu Berlama-lama Buat apa HAH!!! UDAH 2 KALI GW NYOBA GAK ADA HASIL;4;0;16.8.1;01/03/2026 20:34;;;16.8.1;id;;
9f41ebae-0003-4f18-b0d0-5c1cde3329c9;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;bgus apk nya;5;0;;01/03/2026 20:34;;;;id;;
055d90cf-3474-40d9-a833-26f5cfb7ec3f;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;kece mm;5;0;;01/03/2026 20:34;;;;id;;
42ca8729-eaa7-4c6a-b22b-c8d42d80d488;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;semoga aku bisa ngedowload ini ya teman² penyimpanan ku cuma 3gb;3;0;;01/03/2026 20:33;;;;id;;
7a74530c-b695-4ae3-b394-302543e8e47e;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;woi gua mau dotlot tapi gak bisa gua udah turutin di kosongin tapi gak bisa;2;0;;01/03/2026 20:32;;;;id;;
22f8909f-3acc-4765-a419-bce806e4db75;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;sangat cocok buat ngedit video atau template buat yg malas ngedit😁;5;0;;01/03/2026 20:31;;;;id;;
2bfb7023-68c6-4b62-a7b7-709506f26212;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;notif nya porno semua, dh gtu semua efek atau fitur yg viral dikit lgsg dibuat premium;1;0;16.9.0;01/03/2026 20:23;;;16.9.0;id;;
d06e8f73-a41d-4907-b21a-69ce96637c8d;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;mau bayar ga bisa, angel;1;0;16.9.0;01/03/2026 20:14;;;16.9.0;id;;
ca0550f1-c61b-477e-b9e3-5131d0f576e6;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Alex Junaedi;5;0;;01/03/2026 20:14;;;;id;;
6cbc9bc1-a1d4-438d-9784-b7e7e173fcb9;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;kurangi plis yang beli ituu;5;0;;01/03/2026 20:10;;;;id;;
6f3174c1-bf81-4138-be3c-d1b29e452fe3;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;mamboo;5;0;;01/03/2026 20:10;;;;id;;
c01edb1a-1e59-40ad-818e-99af094af604;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;bagus' aja sih buat ngedit tpi sekarang ga se bgus dulu menurutku apa lagi skrng pke pro dan capcutku yg ini tu klo bru 5 kali atau beberapa kali buat ngedit trs nanti mau ngedit lagi tu ftoku di layarnya tu hitam gada ftonya jdi cpe hrs hapus capcut donlot ulang lagi, tolong di perbaiki lagi klo bisa;2;0;16.9.0;01/03/2026 20:06;;;16.9.0;id;;
f313d2fc-ded2-411b-9b17-5fe2dbe6dd6b;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;makin lama aplikasi ini makin gk jelas;1;0;16.3.0;01/03/2026 20:05;;;16.3.0;id;;
1eb2d91f-b616-4fcb-af25-164d2c70a251;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;aplikasi yg tidak bermanfaat,aplikasi yg paling aku benci🥲;1;0;;01/03/2026 20:03;;;;id;;
4e866a0f-0de5-45d1-ade4-b81d8e2c45e8;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;bagus;5;0;;01/03/2026 19:55;;;;id;;
ee79efe4-d104-4a08-9b6c-c74ecb639f56;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;bagus banget saya suka banget dengan apk ini saya bisa membuat video menarik dan lain-lain nya;5;0;;01/03/2026 19:49;;;;id;;
58a6c5cc-4d28-4b02-a0b0-0b360e2dfa68;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;sukaaaa bangetttt lopp yuuuu capcutttt💗,,, akuu butuh bangetttt inii capcut!!💤💅🏻;5;0;;01/03/2026 19:48;;;;id;;
f1271535-e219-4dd5-ac42-3ebc8fc4e04e;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;sangat bagus untuk dipakai mengedit vidio' yang ada tapi ad pemlete yg haus bayar tapi gpp aku suka Apk ini🌷🌸;5;0;;01/03/2026 19:46;;;;id;;
9e06659c-575c-4c91-979e-3b8564f82126;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;sebenernya suka aja sm apk ini apalagi template nya sma pengeditannya cuman aku lebih sering pake templatenya aja kalo edit jarang tapi minesnya suka lemot ngelag bgt apalagi suka iklann tapi bagus apk nya ak suka.;5;2;16.9.0;01/03/2026 19:40;;;16.9.0;id;;
fc093432-aebe-40d9-a585-4cae77ff2d6c;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;padahal udah kena install tapi GK ada di layar;1;0;;01/03/2026 19:37;;;;id;;
8df564cc-4d5e-456b-8342-9647d6d5b2ab;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;mantap terimakasih 👍👍;5;0;16.9.0;01/03/2026 19:34;;;16.9.0;id;;
3f78d98e-0e66-44fb-a94f-2c4a57ca6eed;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;ah ah ah;5;0;;01/03/2026 19:26;;;;id;;
a5293f10-9924-4107-873f-9b16f4ad19b3;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;jelek disuruh download ke apk store yg asli dulu,padahal udah download di playstore;1;0;16.9.0;01/03/2026 19:19;;;16.9.0;id;;
540fb54c-654a-4806-9739-6555b42d555a;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;aku suka;5;0;16.9.0;01/03/2026 19:16;;;16.9.0;id;;
c1729c0e-1345-49b7-872f-2632b5beeb9d;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;bagus di pakai untuk dj;5;0;;01/03/2026 19:12;;;;id;;
02c30da8-0b3f-42c0-8b6b-e2bf7fa666cf;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;ini mah udh kesukaan aku;5;0;;01/03/2026 19:03;;;;id;;
cb10be37-1467-4e7e-8367-42a2273bae02;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;aplikasi ini sangat bagus;5;0;;01/03/2026 19:01;;;;id;;
425d2a98-3e8f-4358-9a5c-9e7caa1de5e3;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;aplikasinya sempat saya hapus.. lalu saya mau mendownload nya lagi.. tp saat menginstal saya tidak melihat aplikasi nya di hp saya?;2;0;;01/03/2026 19:01;;;;id;;
eea82d9f-7d44-4dd8-9369-f1566b4ab679;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;sekarang malah banyak iklan, akhirnya susah ngedit...;3;0;16.5.0;01/03/2026 18:48;;;16.5.0;id;;
24fae331-79c1-44ac-b0ec-b9e2e52325be;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;capcut ini sangat bagus aku suka dengan capcut bis a membuat templat jadi baguss 🥰🥰🥰🥰;5;0;;01/03/2026 18:48;;;;id;;
84c70b31-dff1-4597-b2a8-3182e91eb34c;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;l don't know l am your savg;5;0;;01/03/2026 18:46;;;;id;;
e520b051-39b2-4e1a-a4c4-8a0d9cf85a52;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;kenapa pas aku donwold ulang ga bisaa;4;0;16.9.0;01/03/2026 18:43;;;16.9.0;id;;
2efb4808-cf0e-4293-86fc-3bed26c8b6a7;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;HARAP TOLONG BANTUANNYA APLIKASI ANDA MENYEDOT UANG SAYA BERKALI KALI LANGSUNG DARI EWALET SAYA SAYA DISINI MERASA KERUGIAN KARENA APLIKASI ANDA JADI HARAP BERTANGGUNGJAWAB DAN SALDO SAYA DI KEMBALIKAN;1;0;;01/03/2026 18:28;;;;id;;
0304dec2-d8b9-4654-87eb-b7ad27f0c728;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Ga sengaja pilih berlangganan malah ga bisa di batalin terpaksa tiap taun potong saldo 400k lebih;1;0;;01/03/2026 18:22;;;;id;;
ed79ab0f-ac77-4013-87b8-f6c22b964f7f;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;update Mulu bukan nya bgus malah hancur jadi jelek banget foto vidio aku pada ga muncul di capcut vt baru foto baru gada muncul semua pdahal di galeri tersimpan tolong di perbaiki lagi;1;0;16.8.1;01/03/2026 18:04;;;16.8.1;id;;
bb27ac27-5171-4b74-a0bb-3df02b31e0dd;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;aplikasi ini bagus sih buat edit, cuma efek nya berbayar semua aja berbayar, yg gratis cuma sedikit aja dasar kikir 😡;2;0;16.9.0;01/03/2026 18:01;;;16.9.0;id;;
88c2b940-9cb0-4a2c-82b1-9acca8df6b3d;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;ok....;5;0;;01/03/2026 18:00;;;;id;;
8aab119a-922a-4d74-8253-1ac1a70db082;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;aplikasi yang bagus dan bermanfaat banget buat ngedit tapi sayang banyak iklan dan banyak fitur penting yang berbayar padahal aplikasi nya bagus dan udh hafal fitur fitur nya karna udh pake aplikasi ini dari tahun 2018,sekarang malah jadi males pake karna banyak iklan;4;2;16.9.0;01/03/2026 17:45;;;16.9.0;id;;
c4a75f82-8491-48f2-867e-37ef7c631002;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;kenapa kalo meng ekspor harus beli yang standar aku itu ga mau lo kon tol;1;0;;01/03/2026 17:43;;;;id;;
dbdf6835-83fc-4c99-9000-e245bec549b9;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;capcut sekarang ga asik banyak bgt iklan mana pinjaman semua lagi ,,kurangin iklan nya bisa sampai 3 iklan nya cuman ngedit doang;4;0;16.9.0;01/03/2026 17:31;;;16.9.0;id;;
b1c92805-8708-4975-889a-e3dd449830c5;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;gw ga ada tagihan apapun gopay gw kesedot 16 ribu gara gara capcus;1;0;16.8.1;01/03/2026 17:29;;;16.8.1;id;;
9b11c9e1-6721-4b77-a98a-ed0ea481d91f;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;ko gabisa si;1;0;;01/03/2026 17:27;;;;id;;
bb9ed4d6-cda6-47ed-9868-6ab0b5335a41;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;kikir;1;0;16.9.0;01/03/2026 17:26;;;16.9.0;id;;
a96e5f1b-d780-4b5e-839c-a289b46df9b3;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;cukup mengesankan tapi mohon untuk konten sensitif di batasi lagi;3;0;;01/03/2026 17:19;;;;id;;
49a6e57c-a787-4875-90ee-2581da18c68a;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;saya bisa membuat video untuk di upload ke YouTube, dan setelah itu yang nonton nya banyak;4;0;;01/03/2026 17:15;;;;id;;
1ccc8991-9ffd-4681-b512-f8fca26af964;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;semua aja diiklanin;1;0;16.9.0;01/03/2026 17:11;;;16.9.0;id;;
ec07ff4b-c067-4c41-a03d-2ca830b089ac;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;kikir pol😹👎;1;0;;01/03/2026 17:08;;;;id;;
fcacedf9-2664-4e2e-b7f2-2789377f5ad8;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;byk premiumnya ckk;1;0;16.9.0;01/03/2026 17:01;;;16.9.0;id;;
83614c40-779c-4fda-8761-8ab5bf7ed09e;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;"ᴀᴘʟɪᴋᴀsɪ ɪɴɪ sɪʜ ᴄᴜᴋᴜᴘ ʙᴀɢᴜs ᴛᴀᴘɪ ᴀᴅᴀ ᴋᴇɴᴅᴀʟᴀ sᴀᴀᴛ sᴀʏᴀ ᴍᴀᴜ ᴅᴏᴡɴʟᴏᴀᴅ ᴀᴘʟɪᴋᴀsɪ ɪɴɪ ᴋᴇɴᴅᴀʟᴀ ɴʏᴀ ʏᴀɪᴛᴜ sᴇᴛᴇʟᴀʜ ᴋᴇɪɴsᴛᴀʟ ɪᴛᴜ ᴀᴅᴀ ʟᴀʀᴀɴɢᴀɴ ""ᴀᴘʟɪᴋᴀsɪ ɪɴɪ ᴛɪᴅᴀᴋ ʙɪsᴀ ᴅɪ ᴅᴏᴡɴʟᴏᴀᴅ""";5;0;;01/03/2026 16:51;;;;id;;
62240418-5c84-43b1-b14a-ea2de888e1f0;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;aplikasi gajelas minimal ada pemberitahuan lah , ga potong otomatis emang lu kira cari duit gampang, gw isi tiba tiba otomatis kepotong minimal pemberitahuan kek apa kek ada kejelasan gajelas;1;0;16.8.1;01/03/2026 16:46;;;16.8.1;id;;
3f6d5f68-7a8d-4b10-b722-ad0e7403f03c;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;sengaja biar5 Bintang tolong ya agak di perbaiki masyarakat udah kismin jangan di tambah ²;5;0;;01/03/2026 16:42;;;;id;;
8fff21bd-c11e-4456-af86-2edd583a4b08;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;gw kasih 2 bintang aja ya,soal nya kami para pengguna capcut merasa kecewa apk editing bagus tapi kami di buat kecewa dikarena kan sekarang capcut harus berbayar standar gak seperti dulu jujur gw lebih suka sama capcut yg dulu yang apa² tidak harus membayar buat developer nya tolong lah balikan lagi capcut seperti dulu yang tanpa harus pengguna berbayar agar capcut tetap trus rame pemakean nya buat developer di baca ya komentar gw agar lu bisa memhami para pengguna apk lu jngan bikin kami kecewa;2;0;;01/03/2026 16:36;;;;id;;
bc87ce62-8c09-465e-891f-920cd5542235;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;yg buat apk ini saya mau bilang the best pokoknya;5;0;16.9.0;01/03/2026 16:36;;;16.9.0;id;;
95946c6e-05b5-446d-9cbf-7c79cc5be47e;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;editan nya keren!;5;0;16.9.0;01/03/2026 16:31;;;16.9.0;id;;
5bf455c8-593c-410f-a83a-ec36233b4ec6;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;banyak bug.;1;0;16.8.1;01/03/2026 16:09;;;16.8.1;id;;
88b50620-a07b-49cf-bc18-b696f8c693e3;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;tolong apk nya di perbaikin lagi soal nya berat benget Ampir 2GB peniyimpanan nya;2;0;;01/03/2026 16:02;;;;id;;
880319e6-783e-407c-a2fe-e4e59413c012;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;ga kaya dlu gratis skrg mh bayar klo biar bagus;1;0;;01/03/2026 15:53;;;;id;;
399f5d9f-0dde-485e-aca2-b0bdc55a2a4d;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;setiap mau mengekspor pasti ngebag bisa keluar sendiri dari apknya, padahal jaringan sdh stabil bahkan ketika sdh di ekspor malah hilang gak kesimpan;4;0;;01/03/2026 15:41;;;;id;;
f8e39da2-6ed9-4c6e-9684-1a8f0b916e41;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;cap cut jaringan GK bagus pas mau ke edit nya;1;0;16.9.0;01/03/2026 15:40;;;16.9.0;id;;
d2bab541-2283-412f-ab0c-c3f06336ea1a;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;"kecewa proyek ku animasi ku ilang gitu aja kehapus, cuman gara gara capcut ngebug usaha gua sia"" ngedit berjam jam udh kekumpul durasi 8 menit eh lag ga bisa di ekspor smpe sekarang";1;0;16.9.0;01/03/2026 15:39;;;16.9.0;id;;
